date,price
2024-01-12,1501.7357491266102
2024-01-13,1440.648196060748
2024-01-14,1467.0901421881729
2024-01-15,1453.2975992467543
2024-01-16,1546.474857522436
2024-01-17,1554.2790960983093
2024-01-18,1526.787141445999
2024-01-19,1550.0325039732852
2024-01-20,1548.823527721798
2024-01-21,1558.0789960182035
2024-01-22,1570.924463010109
2024-01-23,1520.5029000905522
2024-01-24,1478.7269435325852
2024-01-25,1447.4076907516146
2024-01-26,1436.1195919255563
2024-01-27,1484.773668690682
2024-01-28,1502.95045572409
2024-01-29,1498.0353742196228
2024-01-30,1538.7934504960126
2024-01-31,1521.8257911513365
2024-02-01,1487.0166156148787
2024-02-02,1474.5744044717849
2024-02-03,1496.535367006197
2024-02-04,1489.2695316766794
2024-02-05,1514.4526971146727
2024-02-06,1499.6666210539283
