date,price
2024-01-14,0.5823950260119108
2024-01-15,0.5727075416796668
2024-01-16,0.5740180161397956
2024-01-17,0.5838570632627693
2024-01-18,0.5856470461812363
2024-01-19,0.5621485946485555
2024-01-20,0.5610332514453876
2024-01-21,0.5676390173003149
2024-01-22,0.5692816519733767
2024-01-23,0.5614919584823093
2024-01-24,0.552554217745968
2024-01-25,0.5554454910969362
2024-01-26,0.5498571715411491
2024-01-27,0.569435235846453
2024-01-28,0.571496338718808
2024-01-29,0.5592212412171632
2024-01-30,0.576509547272092
2024-01-31,0.5583984325094692
2024-02-01,0.5446091864514923
2024-02-02,0.53995826589311
2024-02-03,0.5484541804295961
2024-02-04,0.551258376338448
2024-02-05,0.5434306367439099
2024-02-06,0.5404592543841843
2024-02-07,0.5366379487360726
2024-02-08,0.5418848397291145
2024-02-09,0.5484082537839271
2024-02-10,0.5548693614743516
2024-02-11,0.5528806130755858
2024-02-12,0.55030626852245
2024-02-13,0.5605845004824777
2024-02-14,0.5509319492407476
2024-02-15,0.5679661494495398
2024-02-16,0.5802987612372896
2024-02-17,0.5737532448708863
2024-02-18,0.5667438329867656
2024-02-19,0.5762770117510833
2024-02-20,0.5875257747486241
2024-02-21,0.5804436444288259
2024-02-22,0.5650090252850164
2024-02-23,0.572587683459064
2024-02-24,0.5739781015160653
2024-02-25,0.5811901946761705
2024-02-26,0.5815595789218165
2024-02-27,0.5872068531595876
2024-02-28,0.6057731681357706
2024-02-29,0.6010497369557004
2024-03-01,0.6060954314783675
2024-03-02,0.6296311226592344
2024-03-03,0.6850335652421987
2024-03-04,0.6714579416223174
2024-03-05,0.7234495111469682
2024-03-06,0.6576139144740475
2024-03-07,0.6821121869737511
2024-03-08,0.7009242374434743
2024-03-09,0.7067807775406274
2024-03-10,0.7100724712276972
2024-03-11,0.6966194846405473
2024-03-12,0.7807384585548915
2024-03-13,0.7416554687655211
2024-03-14,0.7499488070555634
2024-03-15,0.721538097935569
2024-03-16,0.6835700174480667
2024-03-17,0.6447039053669644
2024-03-18,0.6618488732468414
2024-03-19,0.6826896501845994
2024-03-20,0.6082373105390643
2024-03-21,0.6505050660963552
2024-03-22,0.6633230706426654
2024-03-23,0.6397984883612265
2024-03-24,0.6655704676941859
2024-03-25,0.6753330940879728
2024-03-26,0.6792274170628451
2024-03-27,0.6886897693379072
2024-03-28,0.667599416358778
2024-03-29,0.6922041680199355
2024-03-30,0.7159492927199804
2024-03-31,0.6978439276189169
2024-04-01,0.7071019091471704
2024-04-02,0.6861098534965401
2024-04-03,0.6516265391567937
2024-04-04,0.6372298264125359
2024-04-05,0.6523026755725924
2024-04-06,0.6464296606776156
2024-04-07,0.6540822098778281
2024-04-08,0.6541887542993235
2024-04-09,0.6698840502404819
2024-04-10,0.6626279440547058
2024-04-11,0.656607662350743
2024-04-12,0.6635889725376426
2024-04-13,0.58998092775332
2024-04-14,0.541818903078954
2024-04-15,0.567283073113901
2024-04-16,0.558312693499588
2024-04-17,0.5793560925001829
2024-04-18,0.5633451884990752
2024-04-19,0.5790010450104222
2024-04-20,0.5823953512410615
2024-04-21,0.6029675279035175
2024-04-22,0.5929403195685404
2024-04-23,0.6108787148817555
2024-04-24,0.6029628167303682
2024-04-25,0.5887737196621262
2024-04-26,0.5871021227806735
2024-04-27,0.5834293148705386
2024-04-28,0.5863703135841734
2024-04-29,0.5743695078253152
2024-04-30,0.5733885399471954
2024-05-01,0.5597442788768098
2024-05-02,0.5768193342455835
2024-05-03,0.5639201083161584
2024-05-04,0.5669113741698221
2024-05-05,0.5628253573591442
2024-05-06,0.5626897515132026
2024-05-07,0.5576893749549198
2024-05-08,0.5484936036697354
2024-05-09,0.5470802965841898
2024-05-10,0.5573536588509506
2024-05-11,0.547452497326967
2024-05-12,0.5455588782358011
2024-05-13,0.5388464000377811
2024-05-14,0.5360862870652524
2024-05-15,0.5225753583860157
2024-05-16,0.5480650113603379
2024-05-17,0.547232604940214
2024-05-18,0.5557561382105007
2024-05-19,0.5515788974959682
2024-05-20,0.5389721515256597
2024-05-21,0.57306347830299
2024-05-22,0.5747492656921896
2024-05-23,0.570062016934227
2024-05-24,0.5613868131849324
2024-05-25,0.5693767681389473
2024-05-26,0.5731207260509543
2024-05-27,0.5618233621629088
2024-05-28,0.5714133924119102
2024-05-29,0.5562443736470216
2024-05-30,0.554387916164108
2024-05-31,0.5556196670408458
2024-06-01,0.5583941623692054
2024-06-02,0.5578212078880831
2024-06-03,0.5517705509721317
2024-06-04,0.5530695706528657
2024-06-05,0.5630034884991197
2024-06-06,0.5682768572547998
2024-06-07,0.5533132300987073
2024-06-08,0.536335164434418
2024-06-09,0.5256446109230987
2024-06-10,0.5320304972624236
2024-06-11,0.5353205551199308
2024-06-12,0.5193587296419091
2024-06-13,0.5404658294211884
2024-06-14,0.522296978399306
2024-06-15,0.5201741648196277
2024-06-16,0.5279163489826331
2024-06-17,0.5302611529374137
2024-06-18,0.5250499436690746
2024-06-19,0.49664440907583346
2024-06-20,0.50560201643238
2024-06-21,0.5120315977626632
2024-06-22,0.4999602473618381
2024-06-23,0.49361536412734536
2024-06-24,0.48617857346419796
2024-06-25,0.4811282312052339
2024-06-26,0.5008088901265917
2024-06-27,0.49829186024244876
2024-06-28,0.5025969807591494
2024-06-29,0.5085871882157134
2024-06-30,0.5030585638044696
2024-07-01,0.5096925010124691
2024-07-02,0.5171427670512297
2024-07-03,0.5306507234174654
2024-07-04,0.5017083703830904
2024-07-05,0.4789305088782363
2024-07-06,0.466991301613627
2024-07-07,0.4960170052508515
